# Rating [kW],Rotor Diam [m],Blade Mass Exp,Shear Exp,Wind Vel [m/s],TCC [USD/kW],AEP [kWh/yr]
3.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,3.000000000000000444e-01,9.000000000000000000e+00,4.083354574401366790e+02,7.047625169157825410e+06
3.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,3.000000000000000444e-01,1.000000000000000000e+01,4.083354574401366790e+02,8.369583215686568990e+06
3.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,3.000000000000000444e-01,1.100000000000000000e+01,4.083354574401366790e+02,9.448397342595418915e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,5.000000000000000000e+00,3.333508441657763797e+02,1.290347458922083490e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,6.000000000000000000e+00,3.333508441657763797e+02,2.344323266616819892e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,7.000000000000000000e+00,3.333508441657763797e+02,3.664422155196134932e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,8.000000000000000000e+00,3.333508441657763797e+02,5.167041901199150831e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,9.000000000000000000e+00,3.333508441657763797e+02,6.737144847476916388e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,1.000000000000000000e+01,3.333508441657763797e+02,8.242554826238621026e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,1.100000000000000000e+01,3.333508441657763797e+02,9.568205394452596083e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e+00,3.333508441657763797e+02,1.374518572178990114e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,2.000000000000000111e-01,6.000000000000000000e+00,3.333508441657763797e+02,2.478259112315877806e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,2.000000000000000111e-01,7.000000000000000000e+00,3.333508441657763797e+02,3.849828043518600054e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,2.000000000000000111e-01,8.000000000000000000e+00,3.333508441657763797e+02,5.397045023925656453e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,2.000000000000000111e-01,9.000000000000000000e+00,3.333508441657763797e+02,6.994389461394360289e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,2.000000000000000111e-01,1.000000000000000000e+01,3.333508441657763797e+02,8.502760854027669877e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,2.000000000000000111e-01,1.100000000000000000e+01,3.333508441657763797e+02,9.807294077650198713e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,3.000000000000000444e-01,5.000000000000000000e+00,3.333508441657763797e+02,1.463020595266360324e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,3.000000000000000444e-01,6.000000000000000000e+00,3.333508441657763797e+02,2.617921020690760110e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,3.000000000000000444e-01,7.000000000000000000e+00,3.333508441657763797e+02,4.041582395515181590e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,3.000000000000000444e-01,8.000000000000000000e+00,3.333508441657763797e+02,5.632382744153534062e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,3.000000000000000444e-01,9.000000000000000000e+00,3.333508441657763797e+02,7.253886568744742312e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,3.000000000000000444e-01,1.000000000000000000e+01,3.333508441657763797e+02,8.760772979971401393e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,3.000000000000000444e-01,1.100000000000000000e+01,3.333508441657763797e+02,1.003963366418890283e+07
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,1.000000000000000056e-01,5.000000000000000000e+00,3.390192050996562898e+02,1.290347458922083490e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,1.000000000000000056e-01,6.000000000000000000e+00,3.390192050996562898e+02,2.344323266616819892e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,1.000000000000000056e-01,7.000000000000000000e+00,3.390192050996562898e+02,3.664422155196134932e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,1.000000000000000056e-01,8.000000000000000000e+00,3.390192050996562898e+02,5.167041901199150831e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,1.000000000000000056e-01,9.000000000000000000e+00,3.390192050996562898e+02,6.737144847476916388e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,1.000000000000000056e-01,1.000000000000000000e+01,3.390192050996562898e+02,8.242554826238621026e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,1.000000000000000056e-01,1.100000000000000000e+01,3.390192050996562898e+02,9.568205394452596083e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,2.000000000000000111e-01,5.000000000000000000e+00,3.390192050996562898e+02,1.374518572178990114e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,2.000000000000000111e-01,6.000000000000000000e+00,3.390192050996562898e+02,2.478259112315877806e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,2.000000000000000111e-01,7.000000000000000000e+00,3.390192050996562898e+02,3.849828043518600054e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,2.000000000000000111e-01,8.000000000000000000e+00,3.390192050996562898e+02,5.397045023925656453e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,2.000000000000000111e-01,9.000000000000000000e+00,3.390192050996562898e+02,6.994389461394360289e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,2.000000000000000111e-01,1.000000000000000000e+01,3.390192050996562898e+02,8.502760854027669877e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,2.000000000000000111e-01,1.100000000000000000e+01,3.390192050996562898e+02,9.807294077650198713e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,3.000000000000000444e-01,5.000000000000000000e+00,3.390192050996562898e+02,1.463020595266360324e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,3.000000000000000444e-01,6.000000000000000000e+00,3.390192050996562898e+02,2.617921020690760110e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,3.000000000000000444e-01,7.000000000000000000e+00,3.390192050996562898e+02,4.041582395515181590e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,3.000000000000000444e-01,8.000000000000000000e+00,3.390192050996562898e+02,5.632382744153534062e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,3.000000000000000444e-01,9.000000000000000000e+00,3.390192050996562898e+02,7.253886568744742312e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,3.000000000000000444e-01,1.000000000000000000e+01,3.390192050996562898e+02,8.760772979971401393e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.200000000000000178e+00,3.000000000000000444e-01,1.100000000000000000e+01,3.390192050996562898e+02,1.003963366418890283e+07
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,1.000000000000000056e-01,5.000000000000000000e+00,3.467380844520500887e+02,1.290347458922083490e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,1.000000000000000056e-01,6.000000000000000000e+00,3.467380844520500887e+02,2.344323266616819892e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,1.000000000000000056e-01,7.000000000000000000e+00,3.467380844520500887e+02,3.664422155196134932e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,1.000000000000000056e-01,8.000000000000000000e+00,3.467380844520500887e+02,5.167041901199150831e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,1.000000000000000056e-01,9.000000000000000000e+00,3.467380844520500887e+02,6.737144847476916388e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,1.000000000000000056e-01,1.000000000000000000e+01,3.467380844520500887e+02,8.242554826238621026e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,1.000000000000000056e-01,1.100000000000000000e+01,3.467380844520500887e+02,9.568205394452596083e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,2.000000000000000111e-01,5.000000000000000000e+00,3.467380844520500887e+02,1.374518572178990114e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,2.000000000000000111e-01,6.000000000000000000e+00,3.467380844520500887e+02,2.478259112315877806e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,2.000000000000000111e-01,7.000000000000000000e+00,3.467380844520500887e+02,3.849828043518600054e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,2.000000000000000111e-01,8.000000000000000000e+00,3.467380844520500887e+02,5.397045023925656453e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,2.000000000000000111e-01,9.000000000000000000e+00,3.467380844520500887e+02,6.994389461394360289e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,2.000000000000000111e-01,1.000000000000000000e+01,3.467380844520500887e+02,8.502760854027669877e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,2.000000000000000111e-01,1.100000000000000000e+01,3.467380844520500887e+02,9.807294077650198713e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,3.000000000000000444e-01,5.000000000000000000e+00,3.467380844520500887e+02,1.463020595266360324e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,3.000000000000000444e-01,6.000000000000000000e+00,3.467380844520500887e+02,2.617921020690760110e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,3.000000000000000444e-01,7.000000000000000000e+00,3.467380844520500887e+02,4.041582395515181590e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,3.000000000000000444e-01,8.000000000000000000e+00,3.467380844520500887e+02,5.632382744153534062e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,3.000000000000000444e-01,9.000000000000000000e+00,3.467380844520500887e+02,7.253886568744742312e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,3.000000000000000444e-01,1.000000000000000000e+01,3.467380844520500887e+02,8.760772979971401393e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.300000000000000266e+00,3.000000000000000444e-01,1.100000000000000000e+01,3.467380844520500887e+02,1.003963366418890283e+07
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,5.000000000000000000e+00,3.572773577108199561e+02,1.290347458922083490e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,6.000000000000000000e+00,3.572773577108199561e+02,2.344323266616819892e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,7.000000000000000000e+00,3.572773577108199561e+02,3.664422155196134932e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,8.000000000000000000e+00,3.572773577108199561e+02,5.167041901199150831e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,9.000000000000000000e+00,3.572773577108199561e+02,6.737144847476916388e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,1.000000000000000000e+01,3.572773577108199561e+02,8.242554826238621026e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,1.000000000000000056e-01,1.100000000000000000e+01,3.572773577108199561e+02,9.568205394452596083e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,2.000000000000000111e-01,5.000000000000000000e+00,3.572773577108199561e+02,1.374518572178990114e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,2.000000000000000111e-01,6.000000000000000000e+00,3.572773577108199561e+02,2.478259112315877806e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,2.000000000000000111e-01,7.000000000000000000e+00,3.572773577108199561e+02,3.849828043518600054e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,2.000000000000000111e-01,8.000000000000000000e+00,3.572773577108199561e+02,5.397045023925656453e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,2.000000000000000111e-01,9.000000000000000000e+00,3.572773577108199561e+02,6.994389461394360289e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,2.000000000000000111e-01,1.000000000000000000e+01,3.572773577108199561e+02,8.502760854027669877e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,2.000000000000000111e-01,1.100000000000000000e+01,3.572773577108199561e+02,9.807294077650198713e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,3.000000000000000444e-01,5.000000000000000000e+00,3.572773577108199561e+02,1.463020595266360324e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,3.000000000000000444e-01,6.000000000000000000e+00,3.572773577108199561e+02,2.617921020690760110e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,3.000000000000000444e-01,7.000000000000000000e+00,3.572773577108199561e+02,4.041582395515181590e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,3.000000000000000444e-01,8.000000000000000000e+00,3.572773577108199561e+02,5.632382744153534062e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,3.000000000000000444e-01,9.000000000000000000e+00,3.572773577108199561e+02,7.253886568744742312e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,3.000000000000000444e-01,1.000000000000000000e+01,3.572773577108199561e+02,8.760772979971401393e+06
4.000000000000000000e+03,6.000000000000000000e+01,2.400000000000000355e+00,3.000000000000000444e-01,1.100000000000000000e+01,3.572773577108199561e+02,1.003963366418890283e+07
5.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,5.000000000000000000e+00,3.059398195876005389e+02,1.226602796472435119e+06
5.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,6.000000000000000000e+00,3.059398195876005389e+02,2.277084502841921523e+06
5.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,7.000000000000000000e+00,3.059398195876005389e+02,3.603879438821653370e+06
5.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,8.000000000000000000e+00,3.059398195876005389e+02,5.125411779948034324e+06
5.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,9.000000000000000000e+00,3.059398195876005389e+02,6.729608759487550706e+06
5.000000000000000000e+03,6.000000000000000000e+01,2.100000000000000089e+00,1.000000000000000056e-01,1.000000000000000000e+01,3.059398195876005389e+02,8.283933878355220892e+06
